run_id,version,artifact_version,suite,case_id,is_multiturn,case_failure_type,observed_mismatch,expected_tool,actual_tool,passed,routing_correct,args_correct,failures
v0_B_base_openrouter_20260729T143720380260,v0,v0+pf0c107a9d7a1+t011c271ef0bb,base,R14_out_of_scope_coding,False,out_of_scope,unexpected_tool_call,no_tool,send,False,False,False,expected no tool call
v0_B_base_openrouter_20260729T143720380260,v0,v0+pf0c107a9d7a1+t011c271ef0bb,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T143720380260,v0,v0+pf0c107a9d7a1+t011c271ef0bb,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v0_B_base_openrouter_20260729T143720380260,v0,v0+pf0c107a9d7a1+t011c271ef0bb,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T143720380260,v0,v0+pf0c107a9d7a1+t011c271ef0bb,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v0_B_base_openrouter_20260729T143720380260,v0,v0+pf0c107a9d7a1+t011c271ef0bb,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T143720380260,v0,v0+pf0c107a9d7a1+t011c271ef0bb,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R12_confirm_before_send,False,wrong_boundary,missing_tool_call,clarify,send,False,False,False,missing tool call clarify; extra tool call send
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T145548962630,v0,v0+p4f454a5b0d02+t9101cb005006,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R12_confirm_before_send,False,wrong_boundary,missing_tool_call,clarify,send,False,False,False,missing tool call clarify; extra tool call send
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T145004979406,v1,v1+p4f454a5b0d02+t011c271ef0bb,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R12_confirm_before_send,False,wrong_boundary,missing_tool_call,clarify,send,False,False,False,missing tool call clarify; extra tool call send
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T145724531980,v1,v1+p4f454a5b0d02+t9101cb005006,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R04_read_url_routing,False,wrong_tool,missing_tool_call,fetch,clarify,False,False,False,missing tool call fetch; extra tool call clarify
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R13_parallel_web_and_tweets,False,wrong_tool,wrong_arg_value,lookup|social_search,lookup|social_search,False,True,False,"topic: expected 'news', got None"
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v2_B_base_openrouter_20260729T150309049961,v2,v2+p970230724da1+t9101cb005006,base,M06_switch_tool,True,wrong_tool,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v2_B_group_openrouter_20260729T150402438748,v2,v2+p970230724da1+t9101cb005006,group,G01_timeline_explicit_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v2_B_group_openrouter_20260729T150402438748,v2,v2+p970230724da1+t9101cb005006,group,G02_web_news_month,False,wrong_arg_value,,lookup,lookup,True,True,True,
v2_B_group_openrouter_20260729T150402438748,v2,v2+p970230724da1+t9101cb005006,group,G03_citation_audit_routing,False,wrong_tool,,citation_audit,citation_audit,True,True,True,
v2_B_group_openrouter_20260729T150402438748,v2,v2+p970230724da1+t9101cb005006,group,G04_missing_comparison_urls,False,missing_info,,clarify,clarify,True,True,True,
v2_B_group_openrouter_20260729T150402438748,v2,v2+p970230724da1+t9101cb005006,group,G05_out_of_scope_marketing_copy,False,out_of_scope,unexpected_tool_call,no_tool,send,False,False,False,expected no tool call
v2_B_group_openrouter_20260729T150402438748,v2,v2+p970230724da1+t9101cb005006,group,G06_multiturn_switch_topic_to_account,True,wrong_tool,,timeline,timeline,True,True,True,
v2_B_group_openrouter_20260729T150402438748,v2,v2+p970230724da1+t9101cb005006,group,G07_multiturn_topic_and_timeframe_correction,True,wrong_arg_value,wrong_arg_value,lookup,lookup,False,True,False,"query: expected 'quantum computing', got 'climate tech'"
v2_B_group_openrouter_20260729T150402438748,v2,v2+p970230724da1+t9101cb005006,group,G08_multiturn_confirmation_boundary,True,wrong_boundary,,clarify,clarify,True,True,True,
v2_B_group_openrouter_20260729T150402438748,v2,v2+p970230724da1+t9101cb005006,group,G09_multiturn_audit_existing_sources,True,wrong_tool,,citation_audit,citation_audit,True,True,True,
v2_B_group_openrouter_20260729T150402438748,v2,v2+p970230724da1+t9101cb005006,group,G10_multiturn_cancel_to_no_tool,True,unnecessary_tool,,no_tool,,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R10_missing_handle,False,missing_info,missing_tool_call,clarify,social_search,False,False,False,missing tool call clarify; extra tool call social_search
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3.1_B_base_openrouter_20260729T152135673473,v3.1,v3.1+pb0ed68fa2634+tc802f263d46e,base,M06_switch_tool,True,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R10_missing_handle,False,missing_info,missing_tool_call,ask_for_missing_info,social_search,False,False,False,missing tool call ask_for_missing_info; extra tool call social_search
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R11_missing_url,False,missing_info,,ask_for_missing_info,ask_for_missing_info,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R12_confirm_before_send,False,wrong_boundary,,confirm_action,confirm_action,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3.2_B_base_openrouter_20260729T152733747521,v3.2,v3.2+p1f3f61140efe+td06ff5a4843b,base,M06_switch_tool,True,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3.3_B_base_openrouter_20260729T153119045631,v3.3,v3.3+pf676e5b37eba+t25dc8f9dcd89,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3.3_B_base_openrouter_20260729T153119045631,v3.3,v3.3+pf676e5b37eba+t25dc8f9dcd89,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3.3_B_base_openrouter_20260729T153119045631,v3.3,v3.3+pf676e5b37eba+t25dc8f9dcd89,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3.3_B_base_openrouter_20260729T153119045631,v3.3,v3.3+pf676e5b37eba+t25dc8f9dcd89,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
